18112720,0.612903
18112721,0.505495
18112722,0.586957
18112723,0.554348
18112724,0.500000
18112725,0.527473
18112726,0.595745
18112727,0.473118
18112728,0.563830
18112729,0.574468
18112730,0.543478
18112731,0.553191
18112732,0.559140
18112733,0.565217
18112734,0.571429
18112735,0.551724
18112736,0.527473
18112737,0.571429
18112738,0.542553
18112739,0.478261
18112740,0.527473
18112741,0.557895
18112742,0.422222
18112743,0.526882
18112744,0.602151
18112745,0.582418
18112746,0.404494
18112747,0.560440
18112748,0.500000
