18113173,0.612903
18113174,0.500000
18113175,0.574468
18113176,0.566667
18113177,0.540230
18113178,0.516129
18113179,0.602151
18113180,0.494382
18113181,0.569892
18113182,0.613636
18113183,0.537634
18113184,0.559140
18113185,0.559140
18113186,0.565217
18113187,0.571429
18113188,0.527473
18113189,0.533333
18113190,0.547368
18113191,0.548387
18113192,0.478261
18113193,0.505263
18113194,0.563830
18113195,0.426966
18113196,0.521277
18113197,0.602151
18113198,0.563830
18113199,0.400000
18113200,0.542553
18113201,0.505618
