2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
4,7
2,8
3,6
4,7
5,8
2,5
3,6
