4,6,15,17
10,14,15,17
1,4,8
10,14,16,18
1,4,8
0,3,9
6,10,11,14
2,6,16
5,9,10,14
7,10,11,14
13,14,15,17
4,6,14,18
0,3,7
7,9,11,16
1,4,9
4,6,11,17
6,8,11,16
0,3,8
5,9,10,18
4,7,11,17
