2,5
3,6
4,7
8,11
9,12
10,13
2,14
3,15
4,7
5,8
6,9
10,13
11,14
12,15
2,5
3,6
4,7
8,11
9,12
10,13
2,14
3,15
4,7
5,8
6,9
10,13
11,14
12,15
2,5
3,6
4,7
8,11
9,12
10,13
2,14
3,15
4,7
5,8
6,9
10,13
11,14
12,15
2,5
3,6
4,7
8,11
9,12
10,13
2,14
3,15
4,7
5,8
6,9
10,13
11,14
12,15
2,5
3,6
4,7
8,11
9,12
10,13
2,14
3,15
4,7
5,8
6,9
10,13
11,14
12,15
2,5
3,6
4,7
8,11
9,12
10,13
2,14
3,15
4,7
5,8
6,9
10,13
11,14
12,15
2,5
3,6
4,7
8,11
9,12
10,13
2,14
3,15
4,7
5,8
6,9
10,13
11,14
12,15
2,5
3,6
4,7
8,11
9,12
10,13
2,14
3,15
4,7
5,8
6,9
10,13
11,14
12,15
2,5
3,6
4,7
8,11
9,12
10,13
2,14
3,15
4,7
5,8
6,9
10,13
11,14
12,15
2,5
3,6
